id	text	label
train_000383	sinh viên hiểu bài rất dễ dàng. chỗ nào không hiểu là giảng viên tận tâm giảng lại ngay , thường xuyên tạo cuộc tranh luận. trong giờ học để giúp sinh viên tăng cường tranh luận , trao đổi giúp bài học trở nên phong phú và dễ hiểu hơn.	1
train_000384	phân chia nhóm hợp lý , theo sát quá trình thực hành của sinh viên.	1
train_000385	giáo viên tận tình , dạy hay , dễ tiếp thu.	1
train_000386	cô vui tính , dạy tốt.	1
train_000387	thầy tận tâm , nhiệt tình chia sẻ kiến thức , kỹ năng.	1
train_000388	giảng viên tận tâm , hướng dẫn cách sinh viên học tập một cách chủ động.	1
train_000389	giáo viên hướng dẫn tận tình , cung cấp đầy đủ kiến thức căn bản bộ môn.	1
train_000390	nghiêm túc trong quá trình giảng dạy.	1
train_000391	giáo viên giảng bài hay.	1
train_000392	truyền đạt kiến thức rất tốt và tạo hứng thú cho học sinh.	1
train_000393	cho rất nhiều ví dụ và bài tập mà thông qua đó làm sinh viên dễ tiếp thu bài.	1
train_000394	giảng viên nhiệt tình trong quá trình giảng dạy và hướng dẫn sinh viên.	1
train_000395	cô rất nhiệt tình. trong quá trình giảng dạy , luôn khuyên nhủ sinh viên học bài và làm bài tập.	1
train_000396	giảng dạy tận tâm , nhiệt tình.	1
train_000397	kể chuyện hay.	1
train_000398	giảng viên vui vẻ , cởi mở , đặc biệt nhiệt tình khi sinh viên hỏi bài.	1
train_000399	dạy thêm giờ khi sinh viên chưa hoàn thành xong bài.	1
train_000400	thầy dạy truyền đạt tư tưởng tốt , dễ hiểu.	1
train_000401	dạy rất tốt về ubuntu.	1
train_000402	dạy dễ hiểu , tận tình , giúp sinh viên tiếp thu tốt các mục đích giảng dạy.	1
train_000403	cô tận tâm và nhiệt tình giúp đỡ em.	1
train_000404	thầy rất tốt với sinh viên.	1
train_000405	cô giảng bài dễ hiểu , nhiệt tình.	1
train_000406	thầy nhìn hiền hiền.	1
train_000407	cô dạy diễu hiểu ạ.	1
train_000408	cảm ơn cô và chúc cô nghỉ đẻ vui vẻ , mẹ tròn con vuông.	1
train_000409	bài giảng tạo cảm giác hứng thú và tiếp thu bài nhanh.	1
train_000410	thầy dạy kỹ và dễ hiểu , khuyến khích khả năng tự học của sinh viên , không khí lớp học vui vẻ.	1
train_000411	dễ hiểu , rõ ràng.	1
train_000412	nhiệt tình trả lời thắc mắc của sinh viên.	1
train_000413	nhiệt tình , giảng dễ hiểu , đúng giờ.	1
train_000414	truyền đạt dễ hiểu.	1
train_000415	dạy hay , tận tâm với sinh viết , kiến thức truyền đạt rất tốt.	1
train_000416	cô dạy hay , học không nhất thiết phải. trong sách vở.	1
train_000417	nhiệt tình , hòa đồng cùng sinh viên.	1
train_000418	giáo viên đảm bảo giờ giấc.	1
train_000419	dạy dễ hiểu.	1
train_000420	có nguồn lý thuyết đầy đủ và có nhiều bài tập thực hành mẫu nên rất dễ học.	1
train_000421	rất tốt và nhiệt tình.	1
train_000422	hệ thống slide bài giảng chi tiết , rõ ràng.	1
train_000423	giảng dạy dễ hiểu , vui vẻ.	1
train_000424	thầy trang bị cho chúng em những kiến thức khá hữu ích sau khi ra trường.	1
train_000425	cô giáo nhiệt tình trong việc giảng dạy và tương tác với sinh viên.	1
train_000426	nhiều bài tập kiểm tra năng lực qua từng phần.	1
train_000427	thầy rất hay đưa những ví dụ rất cụ thể về công nghệ tiến hiện có , rất hay , thú vị.	1
train_000428	giảng dạy dễ hiểu , ví dụ trực quan.	1
train_000429	anh khá tận tâm với sinh viên , rất muốn học các môn sau với anh colonsmile.	1
train_000430	thầy tận tâm , dạy dễ hiểu , vui tính , lớp học thoải mái dễ tiếp thu.	1
train_000431	vui vẻ , nhiệt tình chủ động giúp đỡ mọi khó khăn của sinh viên.	1
train_000432	giảng viên nhiệt tình đối với sinh viên.	1
train_000433	thầy tận tâm , nhiệt huyết , có khả năng truyền đạt kiến thức tới sinh viên rất tốt , mang tính thực tiễn cao.	1
train_000434	giảng viên rất nhiệt tình , phần kiến thức giảng dạy cũng rất mới và thú vị.	1
train_000435	thầy nói nhỏ quá colonsmile.	1
train_000436	giảng viên truyền đạt kiến thức hiệu quả.	1
train_000437	giáo viên hiền , vui tính.	1
train_000438	môn học mang tính thực tiễn cao.	1
train_000439	thầy truyền đạt dễ hiểu , dễ nhớ.	1
train_000440	cô nhiệt tình tận tâm.	1
train_000441	cô tận tình hướng dẫn chỉ bảo.	1
train_000442	thầy giảng rất dễ hiểu , ngắn gọn , xúc tích , có ôn tập cho sinh viên.	1
train_000443	thầy nói rất dễ nghe , dễ hiểu.	1
train_000444	giảng viên giảng bài dễ hiểu , áp dụng làm bài được ngay.	1
train_000445	thầy luôn khuyến khích tính tự lập và sự thực tế. trong công việc.	1
train_000446	giảng viên rất dễ gần và nhiệt tình chỉ bảo cho sinh viên.	1
train_000447	cô rất vui vẻ , nhẹ nhàng. nhưng vẫn nghiêm túc. trong quá trình giảng dạy. không gây áp lực cho sinh viên.	1
train_000448	khi sinh viên có thắc mắc về bài tập thì giáo viên chỉ dẫn tận tình , dễ hiểu.	1
train_000449	nên học thực hành thường xuyên hơn ( không học cách tuần ).	1
train_000450	nhiệt tình , hài hước.	1
train_000451	cực hay.	1
train_000452	thầy dạy vui vẻ.	1
train_000453	nhìn có vẻ khó chịu. nhưng thầy rất dễ chịu (y).	1
train_000454	nhiệt tình , tui khá làm khó học sinh. nhưng thế học sinh mới học.	1
train_000455	thầy giảng hay và tạo hứng thú cho sinh viên.	1
train_000456	có thể tăng cường phần speaking và listening. trong các giờ học.	1
train_000457	dạy dễ hiểu và giáo viên vui tính.	1
train_000458	thầy giảng bài dễ hiểu.	1
train_000459	áp dụng nhiều ví dụ. trong cuộc sống.	1
train_000460	dạy hay , có tâm quyết với nghề , nhiệt tình.	1
train_000461	giảng viên tận tình hướng dẫn.	1
train_000462	quan tâm sinh viên , bám sát đề cương ôn tập.	1
train_000463	tận tình chu đáo.	1
train_000464	cô dạy nhiệt tình , quan tâm đến học sinh.	1
train_000465	bên cạnh đó còn chia sẻ với sinh viên nhiều kinh nghiệm quý báu , có ích cho việc học và làm sau này.	1
train_000466	thầy vui vẻ , nhiệt tình.	1
train_000467	thầy dạy tốt , lập nhóm cho thuyết trình. tạo được không khí học tập tốt , không nhàm chán.	1
train_000468	rất nhiệt tình , khách quan.	1
train_000469	giảng viên dễ thương , hiền lành , gần gũi với sinh viên , thường xuyên trợ giúp sinh viên một cách rất nhiệt tình , giúp sinh viên hiểu bài dễ hơn.	1
train_000470	tiết dạy thầy rất sinh động , không thể tin được , thật là không thể tin nổi , quá là tuyệt vời.	1
train_000471	thầy dạy hay và vui.	1
train_000472	thầy thường xuyên theo dõi sinh viên. trong quá trình thực hành và giải đáp thắc mắc rất hợp lý.	1
train_000473	nguyên tắc , phương pháp giảng dạy tốt.	1
train_000474	giáo viên truyền đạt kiến thức đầy đủ , dễ hiểu , nhiệt tình giảng dạy.	1
train_000475	thầy wzjwz198 giảng dạy rất nhiệt tình và đầy đủ.	1
train_000476	hi hi đồ ngốc.	1
train_000477	tận dụng tốt website môn học để chia sẻ tài liệu , thảo luận.	1
train_000478	cô dạy dễ hiểu , dạy kỹ , tận tình , không khí học tập thoải mái.	1
train_000479	phương pháp giảng dạy hay , có nhiều thông tin thực tiễn.	1
train_000480	cô dạy dễ hiểu , ít điểm danh tạo cơ hội tự học cho sinh viên colonsmilesmile , rất tận tình giải thích các thắc mắc cho sinh viên.	1
train_000481	thầy giúp cho sinh viên hiểu rõ vấn đề để thực hành đúng.	1
train_000482	cô rất nhiệt tình và gần gũi với sinh viên.	1
train_000483	thầy dạy ngắn gọn , súc tích , dễ hiểu.	1
train_000484	thầy dạy vui vẻ , nhiệt tình , hòa đồng , dễ hiểu.	1
train_000485	phương pháp tư duy cho sinh viên , để sinh viên tự giải quyết các vấn đề.	1
train_000486	đúng giờ , phương pháp tốt.	1
train_000487	cô nhiệt tình và vui vẻ.	1
train_000488	chỉ bảo rõ ràng.	1
train_000489	thầy wzjwz211 rất nhiệt tình , giảng dạy dễ hiểu.	1
train_000490	cô lắng nghe ý kiến của sinh viên , hướng dẫn nhẹ nhàng , tận tình.	1
train_000491	bài giảng của cô khá hay , có nhiều bài chúng em dễ mắc phải , cô đều chỉ rõ ra cho chúng em.	1
train_000492	lớp học vui.	1
train_000493		1
train_000494	giảng viên dễ tính , hòa đồng.	1
train_000495	cô dễ tính dạy dễ hiểu nhiệt tình.	1
train_000496	giảng viên giảng dạy tận tình , vui vẻ giúp học viên nhận thức được nhiều kiến thức.	1
train_000497	cô rất tận tâm , nhiệt tình với sinh viên.	1
train_000498	chất lượng buổi học tốt.	1
train_000499	thầy rất tuyệt vời.	1
train_000500	vui tính , trình độ chuyên môn cao và thân thiện.	1
train_000501	thầy giải đáp thắc mắc nhiệt tình.	1
train_000502	cách đánh giá quá trình học tập hợp lý , lắng nghe ý kiến của sinh viên.	1
train_000503	cô truyền đạt kiến thức rất hiệu quả.	1
train_000504	thầy rất tận tâm , quan tâm sinh viên rất nhiều , ngoài giờ trên lớp sinh viên cũng có thể hỏi thầy bất kỳ khi nào , thầy giúp đỡ rất khoa học và nhiệt tình.	1
train_000505	cô dễ chịu.	1
train_000506	cung cấp bài giảng tốt.	1
train_000507	nhiệt tình giảng dạy.	1
train_000508	thầy dạy kỹ các vấn đề.	1
train_000509	thảo mai.	1
train_000510	môn học rất hay.	1
train_000511	khác với thầy wzjwz286 dạy lý thuyết , thầy rất nhiệt tình. trong việc giảng dạy của mình.	1
train_000512	thầy nhiệt tình , truyền đạt kỹ và rõ giúp sinh viên có hứng thú học tập.	1
train_000513	cô dù đang mang bầu. nhưng dạy rất nhiệt tình với học sinh. cô thường cho bài tập về nhà làm , cho sinh viên tính tự giác. nhưng không tạo nhiều áp lực.	1
train_000514	liên hệ kiến thức với chuyện thực tiễn.	1
train_000515	thầy giảng bài hay , cuốn hút người nghe.	1
train_000516	cô giảng rất hay và thu hút học sinh.	1
train_000517	giảng viên dạy tốt , dễ hiểu , vui tính và rất nhiệt tình.	1
train_000518	cách truyền đạt tốt , tận tâm.	1
train_000519	cô hỗ trợ tốt , nhiệt tình.	1
train_000520	có nhiều câu hỏi hay để sinh viên cùng thảo luận nhằm tìm ra nhiều phương pháp khác nhau để tiếp cận vấn đề.	1
train_000521	nhiệt tình và tận tâm.	1
train_000522	dạy hay , nhiệt huyết với nghề , chăm cho học sinh.	1
train_000523	giảng viên làm rõ được vấn đề , dạy những kiến thức thật sự thiết thực cho sinh viên , truyền đạt những kinh nghiệm thực tế. trong quá trình giảng dạy.	1
train_000524	giáo viên vào tiết đúng giờ , giảng dạy nhiệt tình , tận tâm.	1
train_000525	nhiệt tình , có cách dạy hay.	1
train_000526	giảng viên nhiệt tình giảng lại nhiều lần một vấn đề khó tiếp thu.	1
train_000527	cập nhật kiến thức thực tế , giải đáp mọi thắc mắc.	1
train_000528	giảng viên không cung cấp tài liệu cho sinh viên. khả năng truyền đạt của giảng viên chưa tốt.	1
train_000529	giảng viên tận tâm với việc dạy học , tạo cảm hứng học tập cho sinh viên.	1
train_000530	rất tốt , rất nhiệt tình , chu đáo.	1
train_000531	thầy rất nhiệt tình , tâm huyết , giảng chi tiết , ví dụ điển hình tiêu biểu dễ tiếp thu.	1
train_000532	thầy luôn muốn sinh viên giỏi hơn thông qua việc góp ý và nhận xét.	1
train_000533	thầy dạy nhiêt tình.	1
train_000534	cám ơn thầy đã quan tâm và chú ý.	1
train_000535	giảng rất chi tiết.	1
train_000536	thầy tránh phương pháp đưa công thức và đưa các ví dụ sinh động.	1
train_000537	giáo viên trẻ trung , năng động , nhiệt tình , vui vẻ.	1
train_000538	giáo viên nhiệt tình hòa đồng.	1
train_000539	thầy dạy dễ hiểu , ví dụ thực tế.	1
train_000540	thầy dạy khá nhiệt tình vui tính.	1
train_000541	tập patin rất dễ.	1
train_000542	anh wzjwz302 rất vui và nhiệt tình.	1
train_000543	cô nhiệt tình , giảng dạy tốt , quan tâm tất cả học sinh.	1
train_000544	cô giáo nhiệt tình trong lúc dạy.	1
train_000545	giảng viên truyền đạt kiến thức rất hay và dễ tiếp thu.	1
train_000546	thầy rất chịu khó lắng nghe ý kiến của sinh viên.	1
train_000547	thầy giảng rất tốt , em hiểu gần như mọi thứ thầy dạy và áp dụng tốt nó.	1
train_000548	đảm bảo tốt giờ lên lớp.	1
train_000549	cô rất nhiệt tình , vui tính , biết quan tâm học sinh.	1
train_000550	giảng viên theo sát chuyên cần lớp , giảng dễ hiểu.	1
